voltage_v,current_a,active_power_kw,reactive_power_kvar,load_demand_kwh,household_type,occupancy_level,appliance_usage_category,deviation_neighborhood_ratio,zero_consumption_flag,load_spike_flag,fraudulent,broader_zone,locality
237.34,39.88,7.41,1.94,6.56,Residential,10,High,0.64,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
235.47,50.91,11.13,3.71,9.83,Residential,144,Medium,0.72,0,0,1,Thane & Beyond,Kalyan
236.23,53.91,11.26,2.76,12.38,Commercial,142,Medium,1.17,0,0,0,Central Suburbs,Dadar
228.81,15.52,2.74,1.32,3.03,Commercial,107,Low,0.83,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
240.49,63.04,13.62,4.31,14.96,Residential,50,High,0.97,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
228.43,14.79,3.28,1.55,2.33,Residential,3,High,1.32,0,0,1,Navi Mumbai / Panvel,Airoli
235.5,27.24,4.97,1.55,5.84,Industrial,5,Medium,1.04,0,0,0,Powai & Lakeside,Kanjurmarg
220.01,68.74,15.27,3.67,16.98,Industrial,33,Medium,0.8,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
221.59,38.92,6.54,1.31,7.06,Residential,2,High,1.24,0,0,1,Industrial / Peripheral,Dharavi
237.17,19.33,2.98,0.82,2.18,Industrial,68,High,0.75,0,0,0,Central Suburbs,Lower Parel
230.19,33.81,4.72,2.29,4.12,Residential,9,Medium,1.21,0,0,0,Powai & Lakeside,Hiranandani Gardens
231.16,67.86,14.55,3.81,14.85,Residential,228,Low,0.58,0,0,0,Western Suburbs,Andheri West
225.3,65.35,12.78,1.66,10.36,Commercial,3,Medium,0.77,0,0,0,Central Suburbs,Dadar
231.29,46.56,7.6,3.22,7.52,Commercial,2,Medium,1.12,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
234.36,16.44,5.3,3.08,4.51,Commercial,143,Medium,1.06,0,0,1,Industrial / Peripheral,Taloja MIDC
236.15,9.76,3.16,0.29,1.88,Residential,2,High,0.83,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
229.49,34.52,4.94,0.4,4.18,Residential,7,Medium,1.19,0,0,0,Central Suburbs,Lower Parel
236.57,33.16,6.55,2.23,8.82,Residential,14,Medium,1.09,0,0,0,Western Suburbs,Bandra West
236.73,42.12,7.0,1.04,6.39,Residential,2,Medium,0.99,0,0,0,Western Suburbs,Santacruz
233.33,60.48,13.06,3.97,13.24,Commercial,66,High,0.88,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
228.67,64.02,14.2,4.95,14.79,Residential,127,High,0.49,0,0,1,Industrial / Peripheral,Trombay
232.96,69.72,15.7,5.48,17.44,Residential,7,Low,0.92,1,0,0,Industrial / Peripheral,Taloja MIDC
233.25,47.25,7.41,1.38,7.48,Residential,8,Low,1.06,0,0,0,Eastern Suburbs,Chembur
231.4,28.53,6.32,0.74,6.81,Residential,122,Medium,0.91,0,0,0,Western Suburbs,Khar
230.42,62.86,10.68,1.2,7.65,Residential,2,High,0.79,0,0,1,Navi Mumbai / Panvel,Airoli
222.37,24.57,4.39,0.57,3.64,Residential,189,High,0.79,0,0,1,Industrial / Peripheral,Sewri
231.69,30.11,6.45,1.79,8.47,Commercial,86,High,1.08,1,0,1,Industrial / Peripheral,Taloja MIDC
229.72,22.1,5.37,1.15,6.77,Residential,11,High,0.73,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
222.29,8.12,2.56,0.52,2.52,Residential,3,Medium,0.86,0,0,0,Western Suburbs,Khar
234.77,33.65,8.6,0.72,5.99,Industrial,2,Medium,0.89,0,0,0,Western Suburbs,Santacruz
227.15,40.62,8.62,2.4,9.96,Residential,3,Medium,0.99,0,0,0,Western Suburbs,Bandra West
236.77,31.3,7.34,2.39,8.81,Residential,6,High,1.02,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
242.21,61.66,13.77,4.86,14.12,Commercial,2,Medium,1.28,0,0,0,South Mumbai,Colaba
230.69,60.01,11.88,3.11,12.53,Residential,39,High,0.94,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
234.4,7.85,2.75,1.04,1.95,Commercial,37,High,0.76,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
234.77,50.62,10.65,1.48,10.37,Industrial,2,Low,1.19,0,0,0,Western Suburbs,Khar
231.84,61.64,12.19,2.51,13.12,Residential,82,High,1.2,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
231.8,67.53,14.23,3.56,15.17,Residential,33,Low,1.18,0,0,0,Central Suburbs,Sion
230.83,42.44,8.07,0.78,7.0,Residential,2,Medium,1.31,0,0,0,Powai & Lakeside,Powai
229.24,24.64,4.01,1.0,3.24,Commercial,3,Low,1.12,0,0,1,Industrial / Peripheral,Taloja MIDC
236.07,28.29,8.76,2.09,9.19,Residential,184,Medium,1.01,0,0,0,Powai & Lakeside,Hiranandani Gardens
228.96,29.88,8.64,2.26,11.53,Residential,57,Medium,1.04,0,0,0,Powai & Lakeside,Powai
235.6,24.9,5.71,1.78,4.18,Commercial,75,Medium,0.82,1,0,1,Navi Mumbai / Panvel,Panvel
227.67,60.92,11.43,2.99,10.58,Residential,3,Medium,1.15,0,0,1,Industrial / Peripheral,Taloja
236.0,22.54,4.48,1.94,3.66,Commercial,4,Medium,1.03,0,0,0,Central Suburbs,Parel
235.9,67.7,14.18,3.51,14.09,Residential,109,Medium,0.61,0,0,0,Western Suburbs,Andheri East
226.49,32.01,6.48,0.96,7.31,Residential,3,High,0.66,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
218.69,13.79,2.33,0.26,2.71,Industrial,5,High,0.71,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
226.68,66.01,13.74,3.45,12.29,Residential,66,Low,1.2,0,0,0,Powai & Lakeside,Powai
224.69,64.37,12.42,2.94,13.02,Residential,19,Low,1.04,0,0,0,Western Suburbs,Bandra East
226.14,24.3,3.74,2.45,5.89,Residential,233,Medium,0.71,0,1,0,Industrial / Peripheral,Taloja
221.35,52.67,11.1,3.27,11.9,Residential,26,Medium,0.75,0,0,0,Central Suburbs,Sion
230.3,51.39,10.01,2.51,12.15,Residential,20,Low,0.98,0,0,1,Navi Mumbai / Panvel,Vashi
234.73,48.42,9.4,3.8,9.99,Commercial,198,Medium,0.98,0,0,0,South Mumbai,Girgaon
232.48,64.33,13.84,3.47,14.23,Residential,53,High,0.83,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
237.65,36.1,6.48,2.37,7.81,Residential,5,Low,0.75,0,0,0,Western Residential,Borivali
230.72,18.91,3.45,0.39,3.87,Commercial,35,Low,1.2,0,1,0,Navi Mumbai / Panvel,Airoli
237.06,9.77,2.96,0.51,2.99,Residential,14,Medium,0.91,0,0,0,Western Suburbs,Khar
231.71,9.16,2.46,1.12,2.88,Residential,2,High,1.15,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
227.51,37.79,7.68,1.31,7.37,Residential,6,High,0.58,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
236.83,35.37,7.1,0.71,6.22,Commercial,3,Medium,1.25,0,0,1,Industrial / Peripheral,Sewri
232.57,66.38,14.13,4.22,14.24,Commercial,2,Medium,0.81,0,0,1,Industrial / Peripheral,Dharavi
233.68,5.45,1.12,0.32,1.02,Commercial,22,Low,1.09,1,0,1,Industrial / Peripheral,Mankhurd
225.28,26.06,5.08,1.35,4.03,Residential,110,High,0.81,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
238.69,56.02,11.59,2.04,13.1,Commercial,37,Low,0.7,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
220.75,58.52,12.28,3.04,9.27,Commercial,57,Low,0.99,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
214.43,69.79,15.55,4.91,17.88,Industrial,30,Medium,0.87,0,0,1,Industrial / Peripheral,Taloja
226.08,7.05,1.62,0.33,1.74,Residential,8,Low,1.02,0,0,0,Eastern Suburbs,Chembur
228.59,65.17,13.67,2.27,13.65,Residential,2,Low,1.09,0,0,0,Western Suburbs,Santacruz
226.34,64.52,13.65,3.51,15.46,Residential,9,Medium,0.97,0,0,0,Central Suburbs,Parel
231.69,24.97,3.4,0.75,4.85,Residential,31,High,0.81,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
240.12,42.22,8.59,2.0,4.98,Residential,7,Medium,1.08,0,0,0,Western Suburbs,Santacruz
228.1,65.68,13.33,2.39,15.36,Industrial,141,Low,1.09,0,0,0,South Mumbai,Cuffe Parade
222.71,23.82,5.53,2.31,4.83,Commercial,30,Medium,1.12,0,0,1,Industrial / Peripheral,Mankhurd
230.43,17.3,4.68,0.71,5.97,Residential,2,Medium,0.93,0,0,0,Western Suburbs,Andheri East
222.02,25.42,5.16,0.42,4.83,Residential,2,High,0.69,0,0,1,Thane & Beyond,Dombivli
227.01,28.44,5.37,1.07,6.42,Residential,60,High,1.21,0,0,1,Industrial / Peripheral,Mankhurd
227.22,46.61,8.46,2.36,6.23,Residential,2,Medium,1.07,0,0,0,Powai & Lakeside,Hiranandani Gardens
228.77,66.81,14.88,4.72,16.46,Commercial,184,Medium,1.02,0,0,1,Industrial / Peripheral,Dharavi
230.71,6.94,2.2,0.24,2.38,Residential,2,Medium,1.22,0,0,0,Powai & Lakeside,Powai
235.1,68.07,14.37,3.08,15.94,Residential,40,Medium,0.9,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
233.54,36.91,9.99,1.04,7.53,Industrial,46,Medium,1.19,0,0,1,Industrial / Peripheral,Taloja MIDC
237.21,46.54,8.24,2.14,10.33,Residential,18,Medium,0.88,0,1,0,Navi Mumbai / Panvel,Kharghar
223.74,32.07,4.1,1.44,4.03,Commercial,181,Medium,0.88,0,0,0,South Mumbai,Colaba
228.6,43.83,6.61,0.67,5.02,Residential,234,Low,1.07,0,0,0,Powai & Lakeside,Kanjurmarg
225.15,35.05,5.47,1.38,4.48,Residential,67,High,0.56,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
221.1,54.45,9.93,1.74,6.21,Commercial,145,Low,1.02,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
234.64,18.34,3.43,2.51,4.39,Commercial,143,High,1.14,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
229.5,49.04,12.49,5.0,13.29,Residential,34,Medium,1.15,0,0,0,Western Suburbs,Bandra West
222.03,56.22,12.21,3.51,11.79,Residential,10,Low,1.13,0,0,0,Western Suburbs,Santacruz
232.27,48.79,10.47,2.78,10.79,Commercial,27,High,1.06,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
232.29,11.55,3.01,1.54,3.64,Residential,6,Medium,0.8,0,0,0,Powai & Lakeside,Hiranandani Gardens
222.4,24.96,7.72,1.29,7.16,Residential,175,High,0.88,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
234.72,48.44,8.68,4.4,11.29,Residential,30,Low,1.08,0,0,0,Western Suburbs,Bandra East
223.56,57.75,11.37,2.87,13.24,Residential,30,Medium,0.79,0,0,0,Western Suburbs,Andheri West
230.59,44.3,9.45,3.4,8.56,Residential,259,Medium,1.08,0,0,0,Powai & Lakeside,Powai
230.35,27.48,6.02,1.61,6.47,Residential,15,Medium,0.78,0,1,0,Industrial / Peripheral,Mankhurd
233.21,23.32,6.34,2.33,4.98,Residential,33,High,0.93,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
231.41,56.79,12.46,3.43,10.86,Residential,70,Low,0.95,0,0,0,Western Suburbs,Bandra East
230.33,57.78,12.37,4.69,10.03,Industrial,2,High,0.85,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
224.78,31.27,7.98,1.64,7.5,Industrial,45,Low,0.78,0,1,1,Industrial / Peripheral,Taloja MIDC
232.39,64.94,14.74,2.44,14.6,Residential,6,High,0.97,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
219.62,66.49,13.35,1.51,13.95,Residential,60,High,0.82,0,0,0,Central Suburbs,Sion
218.95,17.24,4.05,1.91,4.53,Industrial,2,Low,1.11,0,0,1,Thane & Beyond,Thane
226.82,62.25,12.51,3.76,11.37,Commercial,14,Medium,0.91,0,1,0,Industrial / Peripheral,Dharavi
227.63,34.13,7.77,0.71,6.71,Residential,5,Low,1.43,0,0,1,Navi Mumbai / Panvel,Airoli
235.05,40.45,8.95,2.04,10.07,Residential,74,Low,0.8,0,0,0,Powai & Lakeside,Powai
236.13,62.7,12.78,2.53,11.47,Residential,11,High,0.69,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
227.51,60.92,12.38,2.64,11.94,Commercial,4,Low,0.96,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
234.12,14.97,2.78,1.54,2.57,Commercial,5,Low,0.7,0,1,0,Thane & Beyond,Thane
227.28,48.11,9.02,1.76,9.62,Commercial,78,Low,1.18,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
222.78,47.73,7.88,2.24,8.37,Commercial,205,High,0.69,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
222.33,24.12,4.81,0.43,4.8,Residential,181,High,0.96,0,0,0,Central Suburbs,Lower Parel
231.24,35.17,7.54,0.86,6.44,Residential,4,Medium,1.1,1,0,1,Industrial / Peripheral,Sewri
234.16,53.86,10.09,1.43,8.08,Residential,60,Medium,1.04,0,0,0,Western Suburbs,Andheri West
224.21,24.05,6.19,1.06,3.75,Residential,2,High,0.86,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
227.71,38.52,9.25,2.11,7.4,Residential,4,Medium,1.11,0,1,0,Industrial / Peripheral,Trombay
225.89,65.24,13.4,4.03,12.12,Residential,2,Low,1.21,0,0,0,Western Suburbs,Andheri West
228.64,27.4,6.12,0.9,4.99,Residential,71,High,1.17,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
229.22,65.66,14.09,4.06,14.71,Commercial,97,Medium,1.01,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
222.83,26.78,4.14,1.29,5.27,Residential,7,Medium,1.04,0,0,0,Western Suburbs,Juhu
226.4,50.91,9.15,2.03,10.55,Commercial,33,Low,1.19,0,0,1,Navi Mumbai / Panvel,Airoli
235.04,27.51,7.84,1.97,7.5,Commercial,2,Low,0.89,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
230.0,55.66,10.36,1.63,11.16,Industrial,19,Low,1.07,0,0,0,Powai & Lakeside,Hiranandani Gardens
221.14,59.84,12.97,3.55,12.38,Residential,4,Low,0.91,1,0,0,Navi Mumbai / Panvel,Navi Mumbai
237.25,52.81,7.49,2.86,6.33,Residential,223,Medium,1.09,0,0,1,Navi Mumbai / Panvel,Belapur
229.21,30.46,6.28,1.25,5.62,Residential,85,Low,1.23,0,0,0,Western Residential,Kharghar
230.86,15.91,3.17,0.84,3.55,Residential,2,Low,0.96,0,0,0,Western Residential,Kharghar
232.35,38.95,10.01,2.29,11.93,Residential,2,Medium,0.89,0,0,0,Western Suburbs,Andheri East
223.94,36.41,7.72,4.37,9.42,Residential,37,Medium,0.95,0,0,0,Central Suburbs,Lower Parel
223.78,69.27,15.1,5.04,16.98,Commercial,69,High,1.0,0,0,0,South Mumbai,Malabar Hill
224.9,65.32,12.33,2.24,13.08,Residential,11,Low,1.06,0,0,1,Industrial / Peripheral,Trombay
225.65,41.52,7.81,1.96,8.08,Commercial,3,Low,0.75,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
222.03,27.43,4.76,0.62,5.19,Residential,6,High,0.65,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
230.94,45.43,9.34,0.64,8.81,Residential,35,High,1.29,0,0,1,Navi Mumbai / Panvel,Airoli
226.45,28.96,5.34,1.83,7.64,Residential,93,Medium,1.21,0,0,0,Western Suburbs,Bandra East
237.32,54.22,11.26,2.76,11.24,Residential,2,High,0.92,0,0,0,South Mumbai,Colaba
233.42,41.69,7.57,1.18,7.63,Residential,54,Low,1.1,0,0,0,Powai & Lakeside,Hiranandani Gardens
226.37,27.24,5.23,0.49,5.59,Residential,28,Low,0.87,0,0,0,Powai & Lakeside,Hiranandani Gardens
222.21,56.62,10.86,2.63,11.26,Residential,144,High,0.62,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
232.65,54.5,12.6,2.42,13.32,Industrial,59,Medium,1.15,0,0,0,Western Suburbs,Andheri West
225.83,40.12,6.66,0.52,4.89,Residential,127,Medium,1.11,0,0,0,Western Suburbs,Juhu
225.17,34.51,5.94,1.19,5.84,Residential,13,Medium,1.04,0,0,0,Western Suburbs,Andheri West
228.63,66.0,13.54,3.24,12.24,Residential,41,Low,0.84,0,0,0,Central Suburbs,Lower Parel
231.49,65.63,13.85,2.57,14.32,Residential,218,Low,1.16,1,0,0,Industrial / Peripheral,Mankhurd
223.26,11.44,3.11,1.75,1.85,Residential,2,Medium,0.77,0,0,0,Central Suburbs,Lower Parel
233.14,38.09,8.03,2.47,6.51,Commercial,22,High,0.9,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
225.93,31.66,8.12,2.21,6.31,Industrial,18,Medium,0.93,0,0,0,Powai & Lakeside,Kanjurmarg
229.89,66.61,13.46,2.83,14.11,Residential,21,High,0.84,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
226.69,22.98,4.03,0.99,6.49,Industrial,11,Low,1.24,0,0,0,Western Residential,Borivali
233.02,32.99,8.62,3.44,11.84,Commercial,26,Medium,0.88,0,1,1,Industrial / Peripheral,Taloja MIDC
231.28,29.79,7.23,1.03,6.47,Residential,5,Low,0.72,0,0,1,Industrial / Peripheral,Taloja
225.57,46.76,9.55,2.81,6.45,Residential,7,High,0.86,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
232.56,23.51,4.22,1.65,5.07,Residential,67,Low,1.14,0,0,0,Western Residential,Malad
230.44,57.66,11.5,2.09,9.69,Residential,123,Low,1.06,0,0,0,Western Suburbs,Santacruz
227.0,15.0,2.38,1.13,3.75,Industrial,170,Low,0.64,0,1,0,Thane & Beyond,Thane
231.6,36.51,8.84,2.81,7.5,Industrial,155,High,0.65,0,0,0,South Mumbai,Marine Lines
227.96,48.07,13.09,3.65,12.42,Residential,2,Medium,0.88,0,1,1,Industrial / Peripheral,Taloja MIDC
234.72,69.03,15.44,3.85,16.75,Residential,40,High,0.7,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
237.44,29.29,5.18,1.26,3.86,Commercial,119,Medium,1.17,0,0,0,Central Suburbs,Parel
228.83,40.63,5.38,0.47,6.12,Commercial,15,High,0.77,0,0,0,Central Suburbs,Sion
222.26,18.29,3.76,0.19,4.26,Commercial,2,Low,0.94,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
227.49,66.22,14.57,5.07,13.98,Commercial,88,Medium,1.26,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
231.75,41.57,7.54,2.01,8.59,Residential,2,High,0.77,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
228.06,20.66,4.1,1.17,4.9,Commercial,172,Medium,0.83,0,0,0,Central Suburbs,Lower Parel
237.64,14.86,4.44,1.12,5.74,Residential,135,Medium,0.94,0,0,0,Central Suburbs,Parel
235.04,59.85,12.86,3.82,14.03,Industrial,3,Medium,0.96,0,0,0,Central Suburbs,Ghatkopar
236.99,13.5,3.23,0.99,4.42,Residential,172,Medium,0.9,0,0,0,Western Suburbs,Bandra West
231.83,11.94,3.49,2.05,3.3,Commercial,49,Medium,1.19,1,0,0,Industrial / Peripheral,Taloja MIDC
226.05,18.26,3.92,1.26,3.67,Commercial,147,Low,1.1,0,0,1,Navi Mumbai / Panvel,Kharghar
227.87,31.74,5.33,1.75,3.96,Industrial,2,High,0.98,0,1,0,Industrial / Peripheral,Taloja MIDC
229.86,20.97,2.18,0.78,4.22,Residential,47,Medium,1.2,0,0,0,Central Suburbs,Dadar
224.66,62.96,13.8,3.52,13.6,Commercial,56,Low,1.33,0,0,1,Navi Mumbai / Panvel,Airoli
231.92,67.45,14.05,2.5,12.97,Residential,8,Low,0.99,0,0,0,Powai & Lakeside,Kanjurmarg
222.21,9.18,1.59,0.56,1.89,Residential,84,Medium,1.18,0,0,1,Industrial / Peripheral,Taloja
225.03,7.52,1.56,0.61,2.3,Residential,6,High,0.7,0,0,1,Navi Mumbai / Panvel,Panvel
219.11,67.77,13.67,3.87,15.28,Residential,15,High,1.14,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
218.42,6.64,1.55,0.53,1.35,Residential,43,High,0.92,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
220.37,16.61,3.39,0.31,5.67,Industrial,7,Medium,0.94,0,0,0,Powai & Lakeside,Powai
229.5,7.09,1.5,0.83,1.98,Industrial,84,Medium,0.75,0,0,0,Central Suburbs,Parel
221.55,6.99,2.12,0.6,1.84,Residential,9,High,0.84,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
229.18,69.19,14.31,4.64,14.94,Commercial,59,High,0.95,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
220.57,41.1,7.13,2.02,5.86,Commercial,2,Low,0.68,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
217.66,53.9,9.76,3.42,10.53,Residential,3,High,0.99,0,0,0,Central Suburbs,Ghatkopar
230.8,60.1,11.29,3.77,10.43,Residential,21,Medium,1.04,0,0,0,Western Suburbs,Bandra East
238.28,47.59,8.78,2.39,6.75,Residential,3,Low,1.05,0,0,0,Eastern Suburbs,Bhandup
227.39,55.91,12.32,3.22,11.18,Commercial,2,Low,0.97,0,0,0,South Mumbai,Malabar Hill
234.16,18.98,2.68,0.85,4.41,Commercial,2,High,0.56,0,0,0,Central Suburbs,Ghatkopar
229.06,66.99,14.6,3.97,14.7,Commercial,70,Medium,1.06,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
228.56,35.82,7.66,1.39,8.27,Commercial,115,High,1.01,1,1,1,Industrial / Peripheral,Taloja MIDC
234.17,17.78,4.62,0.69,3.5,Industrial,2,Low,1.0,0,0,0,Powai & Lakeside,Powai
224.55,22.91,5.0,3.12,5.88,Residential,158,High,0.54,0,0,0,Central Suburbs,Sion
229.8,50.1,12.42,3.89,11.49,Commercial,182,Medium,1.11,0,0,1,Industrial / Peripheral,Mankhurd
234.88,62.42,14.05,3.19,15.34,Residential,55,Medium,0.62,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
230.27,58.53,12.63,1.76,12.96,Commercial,215,Medium,0.83,0,1,0,Navi Mumbai / Panvel,Navi Mumbai
222.26,25.06,3.88,1.67,4.17,Industrial,2,Low,1.06,0,0,0,Eastern Suburbs,Ghatkopar
231.6,40.13,8.09,2.98,8.21,Residential,261,High,1.08,0,1,0,Industrial / Peripheral,Dharavi
228.2,35.71,5.09,1.29,3.85,Residential,3,High,1.21,0,1,1,Industrial / Peripheral,Sewri
234.73,51.42,9.51,0.84,9.22,Commercial,2,High,1.15,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
224.9,42.76,8.14,3.53,7.73,Industrial,174,Low,0.93,0,0,0,Western Residential,Kharghar
224.68,9.28,1.93,0.54,1.82,Residential,2,High,1.14,0,0,1,Navi Mumbai / Panvel,Panvel
222.77,11.11,2.06,0.16,3.59,Residential,31,Medium,1.0,0,0,0,Powai & Lakeside,Powai
228.14,27.83,4.31,1.63,5.82,Residential,5,Medium,0.75,0,0,0,Central Suburbs,Parel
232.22,57.82,13.12,3.79,14.76,Residential,35,High,0.65,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
228.36,37.9,6.26,0.87,8.87,Residential,7,Low,0.9,0,0,0,Western Suburbs,Bandra East
237.49,56.68,8.52,1.23,10.15,Residential,114,Medium,1.14,0,0,0,Powai & Lakeside,Powai
223.25,53.39,10.57,3.24,9.88,Commercial,85,High,0.79,0,0,0,Central Suburbs,Dadar
220.57,65.86,14.21,3.79,14.69,Industrial,217,Low,1.24,0,0,0,Western Suburbs,Bandra East
232.66,45.97,10.3,2.86,10.37,Commercial,136,Low,0.91,0,0,0,Central Suburbs,Parel
226.52,53.77,11.73,2.68,10.33,Residential,50,Medium,1.14,0,0,0,Western Suburbs,Khar
228.64,59.16,12.24,2.5,10.49,Residential,17,High,0.73,0,0,0,South Mumbai,Marine Lines
221.84,38.09,8.77,1.86,9.06,Residential,134,High,1.03,0,0,1,Industrial / Peripheral,Dharavi
232.36,68.12,14.46,3.06,15.16,Residential,9,High,0.82,0,0,1,Industrial / Peripheral,Taloja
237.04,31.9,5.58,0.76,4.69,Residential,146,Medium,1.25,0,0,0,Western Suburbs,Andheri East
241.2,61.67,12.35,2.9,10.72,Industrial,29,High,0.91,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
229.34,24.68,4.58,1.05,3.54,Commercial,63,High,0.93,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
238.18,38.0,9.91,2.53,9.61,Residential,7,High,0.85,0,0,0,Central Suburbs,Kurla
234.6,48.23,9.32,1.25,8.03,Residential,71,Medium,0.87,0,0,0,Powai & Lakeside,Hiranandani Gardens
227.99,51.14,10.92,1.94,10.79,Industrial,16,Medium,0.72,0,0,1,Thane & Beyond,Thane
230.11,15.01,4.94,1.63,4.24,Residential,3,Medium,1.08,0,0,1,Industrial / Peripheral,Dharavi
223.82,54.71,10.82,2.38,10.94,Residential,9,Medium,1.04,0,0,0,Western Suburbs,Andheri East
235.1,57.15,11.99,2.42,11.69,Residential,20,Medium,0.84,0,0,0,Powai & Lakeside,Powai
229.68,13.99,2.34,0.87,2.35,Industrial,18,Medium,1.1,0,0,0,Powai & Lakeside,Hiranandani Gardens
225.85,67.45,13.54,2.84,14.17,Residential,43,Low,1.11,0,0,0,Powai & Lakeside,Kanjurmarg
221.88,8.47,2.2,0.77,1.58,Residential,2,Low,1.01,0,0,0,Powai & Lakeside,Kanjurmarg
233.9,58.26,13.27,4.2,15.18,Residential,262,Medium,1.07,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
234.51,41.55,10.73,3.81,10.7,Residential,7,High,0.98,0,0,0,Central Suburbs,Sion
230.6,12.79,2.93,1.34,2.64,Industrial,214,High,0.68,0,0,1,Industrial / Peripheral,Trombay
227.04,7.87,1.98,1.06,2.12,Residential,2,High,0.79,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
231.6,42.58,9.46,2.76,8.89,Residential,64,High,1.13,0,0,0,Central Suburbs,Ghatkopar
231.82,14.88,2.66,0.52,5.37,Commercial,72,Medium,1.07,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
233.7,30.99,5.99,1.48,6.97,Residential,127,Low,1.06,0,0,0,Eastern Suburbs,Bhandup
228.66,59.49,12.96,2.36,10.74,Commercial,39,Medium,0.9,0,0,0,South Mumbai,Colaba
